game_id,rating_diff,turns,victory_status
CLaooF3B,68,41,resign
T1f6mLqd,43,48,resign
70hnZwbO,66,20,resign
wafu9DiL,-373,25,resign
JKW6wGZD,-141,20,outoftime
maXrGBcM,163,11,outoftime
ZmdFmvG1,273,63,resign
7f0UNNfx,230,21,resign
i3BbZKFC,-304,134,mate
5m7qBD0O,218,129,mate
Lf44SpwN,371,39,resign
MwpYMt51,-477,33,resign
0pq6PAVb,-329,22,mate
4KH8rIMd,-588,60,mate
qsQPUc4I,255,87,resign
MydazshY,-147,62,resign
6Q01zumr,544,22,resign
HzPsRrmq,346,12,resign
nSg23nTR,404,41,resign
pTxlu2iZ,-363,40,outoftime
7TYQGZCJ,598,71,resign
81tgo3Tu,-444,107,resign
CuVZiqJM,395,41,mate
7JK0UUgx,772,37,resign
ENRHyFN9,339,23,resign
j5PBrN19,-578,30,resign
Z1M9z44Z,495,1,resign
9Jgd3ECw,394,51,mate
5PbDSOM0,-316,47,resign
HnQZi0ZS,81,73,mate
BaHl4cje,-122,154,outoftime
4aiuVq2x,-544,40,mate
gPohywvO,-24,41,mate
Gidrnr39,38,45,resign
CDpqekF1,81,51,mate
jcmtMyaa,87,146,outoftime
q30DTIqH,-158,76,resign
FrB4SBij,110,144,resign
wVVdMaCu,-319,43,resign
PGQkBFHm,-316,70,mate
kPkQGuG3,219,45,resign
2N11Zoiq,6,89,mate
TLwto2yK,50,70,resign
mZjuXev2,501,29,resign
P1pJekpv,-308,71,resign
nc2iXoqQ,-479,24,resign
YeANMECT,-323,29,resign
x6Di4GBX,21,57,resign
XpVVbDCV,-100,76,resign
iL5gfkLi,787,20,resign
ZG8j22te,654,39,mate
roan7WHy,-191,118,mate
37cIabzi,-40,71,resign
2SOMFlxB,329,57,mate
0Znhw50H,60,41,resign
MQGTeemm,-101,48,resign
uRFTxnq6,38,63,mate
i13EWVDl,-16,60,resign
5Gim4qaj,-408,31,resign
EntKIpge,384,29,resign
hX4hiaAf,2,29,resign
LxklMW66,254,33,mate
3cfWPf0y,-195,46,mate
asaENqNC,-75,63,resign
hbrjhd16,-68,62,resign
CJdPYxVM,-71,59,resign
stLW9WMu,-25,53,resign
YzgJI16z,4,29,resign
S6FSwnve,-69,150,outoftime
fUjcNng9,13,143,resign
wWVnMMuE,38,132,resign
JRqaJ5NB,64,30,mate
Ob30mF8J,44,41,resign
wyhmaLDb,14,64,resign
SyWbDLpe,-8,87,mate
VLnIq6f0,32,52,mate
u4hQYL7V,-10,110,resign
Zf9AV6Aa,-13,107,resign
LlV1fnE0,-39,49,resign
DwEqnJyg,-47,64,resign
zAFaRYtf,-79,71,resign
nzQ8k5GN,136,84,resign
xEWJADlu,-155,67,mate
WIqPK60Q,199,62,resign
a0kNz8fK,202,37,mate
WVsn7wDi,-101,143,mate
HThNBLPJ,83,56,resign
oV5iRqb9,21,40,resign
dIkHUgtS,168,139,resign
SxxT9nUw,-168,63,resign
oQcWfgIc,498,19,resign
Fir5A730,-716,76,resign
hgwn2QJz,715,35,mate
fpM2HftV,-304,36,resign
LDoLJndl,-166,117,resign
nOfolrmc,8,90,mate
vx1NK242,95,26,resign
On2yBUmn,-83,64,outoftime
iBZP1i4L,77,87,resign
8B5PTymc,-107,25,resign
0ZlnifeX,-110,76,resign
8I8oPDq1,-32,71,outoftime
glkvWzfL,-159,54,resign
CU7oKMxy,39,106,resign
lSrBscyA,-63,91,mate
IridYNsE,50,40,mate
m2Pu7xGp,-30,42,resign
x4V0UDiq,13,74,resign
78aM8uSv,37,111,resign
gplsow53,-107,30,resign
ap7ukHUK,161,53,resign
kTHPUY7h,-26,47,resign
dP8cJnEe,82,111,mate
DuSEaxaU,408,54,resign
eOA42bSo,-319,118,mate
6e96gw5G,174,63,mate
JLA9QSdh,-53,24,mate
vz7PfFMk,-85,68,resign
WLBmCj8C,-31,41,resign
umOIRlaz,137,15,resign
MNMnYSmK,-56,56,resign
hxW6JWR4,-178,82,outoftime
iqWHIBRv,52,33,resign
CAB6B57M,-14,64,resign
NEsUUVDC,108,68,resign
K3wDx0gp,20,46,resign
LqYNTG1P,-40,84,mate
mfzgYRpr,19,57,mate
8Y419qkq,94,40,resign
Cv4vUhmn,-260,42,mate
a5jf6q8p,311,50,resign
xoO2cG1D,-371,52,resign
3f9PFZmO,-187,30,resign
lUbqxOse,626,39,resign
9GHWkvzE,68,44,resign
4IexOZ6d,10,58,mate
KsP36zNZ,-110,52,resign
C8DqD3tb,166,30,resign
hMu7WNNn,-210,77,mate
r2oGugx7,-74,108,mate
nMrMUMij,-666,38,mate
Ef7YcYnf,307,41,mate
heFyMi4G,-219,36,mate
9Bw1Yn3F,469,33,mate
DecITwVN,194,10,mate
MD6mhaRg,189,37,mate
RVdKnAU2,43,115,mate
ZuqkMcu9,151,35,mate
O7iE2h5g,78,88,resign
FK8oCvhv,27,39,resign
Zj2l4vlP,147,17,mate
8kAoaCQC,19,77,outoftime
BBopJByw,-2,74,resign
5w56AoAC,10,34,outoftime
7iTsaZVA,-25,29,mate
OgPQeKAL,65,46,resign
GEatTuzU,45,96,outoftime
dkfR92Ei,-65,10,resign
VNGUdHey,93,104,resign
JA53OUnQ,5,51,mate
Rt43lr9a,3,20,resign
3o7bL4Ow,129,38,resign
tpi9ti3J,28,58,resign
AnnJL7OC,-34,4,resign
vf4OkzfY,-239,46,resign
pIGkE4Li,17,64,resign
vRV5bnC5,-86,36,resign
uTxoL7VD,66,115,resign
5YzOVhv8,12,110,outoftime
kBqSZQIf,15,81,resign
Q3rwjtY7,158,137,mate
Xbo6QLwR,-162,43,resign
3Vr7tPzZ,-78,63,resign
4vUVw9w6,-123,54,resign
Z8KU1ykB,142,101,mate
v3EwpOQ4,-122,66,mate
RR4illOH,-366,84,resign
RydnY8Uo,359,42,resign
VbRvVzSK,-351,28,resign
jJd1OaF1,342,37,resign
jUGjVbtE,254,47,resign
bVWLpEYN,-236,60,resign
hfr7lohS,7,72,resign
5RjfS9aj,-40,33,mate
wo0QlcED,10,83,outoftime
9aN2fuTi,-104,52,resign
r8Wd198k,63,57,resign
z7HLWBJg,777,45,mate
fLKKTzDt,588,109,mate
RVCW8CpO,157,45,resign
lSP6rS5w,-114,50,resign
aYAW4iyo,-54,150,resign
WihO08oi,-147,110,mate
q7i4RcHT,110,51,resign
yRghIfIO,-110,158,mate
Flb1Wmlg,-118,50,mate
kI4YXxXr,84,43,resign
kDHFGoZl,-27,68,resign
6r5wllEH,-482,50,resign
9x7PHkAO,95,55,mate
y810ffPO,-31,15,outoftime
ComPrsI4,-12,45,resign
WNYpjnNl,-84,77,resign
wqqhbDVR,-140,82,outoftime
q3PAvbfl,211,24,mate
vC9VtTHR,-98,15,resign
stsSAAyT,116,36,mate
MV0y5hTy,-245,4,resign
e1X1fJ9l,-562,38,resign
4LIQsNjY,610,27,resign
F2MVWK86,94,50,resign
422oFLtz,287,51,mate
nnW3Cvn6,498,45,mate
MN0aGea2,-613,6,resign
GYItvWGd,709,62,resign
k0yjTdJ7,989,32,resign
K16wxrOX,989,65,mate
q2Tud8VX,26,56,mate
o30dacOu,-169,46,resign
ou1Cu7iZ,-246,20,mate
XlIT22NP,-94,100,mate
jocu8uJD,-33,71,outoftime
BnLENy9F,118,81,mate
XLDxRe7Q,-225,47,mate
HD0S5i58,-378,82,mate
okWpP0qF,36,109,mate
N3PBJ07V,60,67,outoftime
v25IG9EQ,110,57,mate
mju1hBzW,-143,26,resign
GUa6UZbY,112,41,mate
X5vmhqx5,89,141,mate
BbOKr5Pp,49,41,mate
wzymu0D6,50,95,mate
bAzqaHZU,82,77,mate
eBUtxG3l,-110,83,mate
ZBI0I0ud,140,68,mate
WA74dy1J,30,19,resign
p1pl8mxO,36,119,mate
pR18y5FR,-5,61,mate
lCpgR02E,-10,49,mate
SeEEpEXK,35,108,mate
aq1gp9cR,-32,34,resign
lBKsGfWv,59,36,mate
GJOBSzAq,-39,120,mate
O19cdLX2,-157,85,mate
CcSaagDR,30,58,resign
4moLxU4x,-27,98,mate
G8Yeh5BY,-129,54,mate
wZ6cYfAK,336,77,mate
XKsO9nd2,472,51,resign
azl6GsCO,-76,57,resign
HXy4qECM,-110,46,resign
XYbcasya,110,107,resign
wnx0cf76,76,61,mate
jMbk5ms5,249,19,mate
IFwDXC4P,-28,54,resign
0woMy1BA,337,83,mate
fGbqmvoA,-76,77,resign
ZdoA7TBg,-94,34,resign
5fw8Z9qJ,76,25,resign
MM8XMS4G,-30,50,resign
Vs9jlGeB,238,53,resign
Zfa7GFup,-238,14,mate
0tidSoaN,76,39,outoftime
QyWDAXVu,76,90,mate
65qGkYSl,-230,28,mate
QsQZ10nF,242,69,resign
un69uwEs,-86,23,mate
xuqjuBmv,39,78,outoftime
kwuekKMw,-237,39,resign
6aqXbVBC,63,104,mate
VcSqrkzU,-86,67,mate
0ASe4NM8,86,26,mate
v5aYW3A4,-38,13,resign
YuiFTeMH,86,123,mate
KGoB9tcT,86,21,resign
XShBaH8A,-177,28,outoftime
tBx2fYxd,373,119,resign
t1KEqb3X,-373,44,resign
vUZ4AueG,-317,93,resign
cEjKAI4X,-86,51,resign
Ew7ZCx3z,-86,41,resign
VYlpW6gt,-86,20,resign
N3kY74Wu,-35,102,outoftime
PGnCIyHz,203,74,resign
NLolYGKe,156,16,mate
LCDGRDtM,-526,42,resign
6LneNPrY,295,62,resign
yaYZ0hv5,277,111,resign
xDK2n5hz,545,64,resign
Pr8A9HUM,545,116,outoftime
HQtI9O4I,-17,66,resign
a7KkqrTY,610,19,outoftime
xgyScWvK,545,79,outoftime
6DlTV9BI,230,77,resign
nvwGye3Q,269,120,resign
RYBAyPfZ,230,34,resign
w3AwaxiO,230,27,mate
NUPyMWzM,-253,29,mate
kPMLaziz,129,41,resign
oPDaAcUD,-295,28,resign
2DUQV9DD,226,64,mate
7Marga6X,-290,24,resign
3XxEiirS,104,87,mate
6sll4eLr,-140,51,outoftime
H0GD89TN,14,67,resign
UYRkpfZ4,-157,48,resign
N3pRhM0Z,-91,36,resign
MiYCvmol,-216,12,resign
YTwEXKwb,196,112,mate
i4xHfIqK,208,115,mate
qxDHs8aN,228,76,mate
v094EOv4,-218,29,mate
BZDoKXsX,60,77,resign
Kj1ixJel,146,46,resign
5Xz7e6vi,617,55,mate
ILZ77Y8B,617,65,mate
uSFCK1Ib,617,144,mate
yMzW0bYx,308,51,mate
TsQysoBr,398,37,mate
oaRiZzN6,-308,36,mate
8yAezpe6,308,28,resign
mVdM4fCp,-617,72,mate
N763VFQ9,617,99,mate
SFpGxoAV,-308,59,resign
4uu68Rdi,-192,53,resign
Zew1YTJP,-349,34,resign
EOGl7Wix,365,45,outoftime
89qPGtvp,57,17,resign
2jRV6FDo,-258,34,resign
1fELZsyN,41,32,mate
2BHBIGg0,-80,35,mate
HECIVKUl,125,42,resign
jO7g83oG,-318,55,mate
hWxl57Dx,-68,43,resign
BUu4DECY,-86,2,outoftime
0xhmhrm1,-110,38,resign
RntH26Lq,67,60,mate
xhe8yS3L,78,37,outoftime
conWQtih,924,39,mate
X1CCFaAi,-249,10,resign
MmGCO8Ek,35,58,mate
5liQdaIN,-67,43,resign
UZyCJ1oK,-44,103,resign
FlHcu2cr,24,59,resign
JKydvN6M,-238,146,mate
pab2URKk,238,84,resign
tTCcKXQa,108,77,resign
yiBxrSiW,121,37,resign
cN8DzzoF,532,25,mate
K3Gtmpo1,-146,81,mate
9TxCHRqC,-53,38,mate
Yxn9MK2o,-623,43,resign
cgvk16DL,442,47,resign
bmmKx5Nz,178,27,resign
ID3m6TaI,-273,41,outoftime
1mVIifYh,423,40,resign
XkqXUDVL,196,61,resign
XB5wogEe,-18,71,mate
u20R4dF9,-230,101,outoftime
3LoBtHP8,209,2,outoftime
krYU9hzH,340,68,resign
mrA1EZtP,262,49,resign
Vv9VsCjo,212,77,resign
ciddLqLN,182,93,resign
ZwKLKdSo,126,23,resign
HICEKqKU,-206,44,resign
oavxlH3G,307,77,resign
i1ymVG1k,-299,72,mate
teFNQG3M,291,36,resign
z4WE7tkN,-284,70,resign
jFKmgWMF,165,15,resign
iyxZOQlG,-283,32,mate
eIz8RdKk,-86,58,mate
HN9u2QC3,283,28,resign
SAXssIUF,146,61,outoftime
XM54G0sa,-191,19,resign
jjW5luQt,179,23,resign
6sBG041J,-74,116,mate
arhgrwlP,248,37,mate
NkkybScA,214,53,resign
vWOGal8J,-202,104,mate
3nYbWEKa,239,25,resign
KvjMia8C,-188,33,resign
gqtgQfU8,100,93,mate
8oiHoJm2,274,121,mate
EYNfmPHw,-213,56,mate
x9zRo0Xv,-234,32,resign
g7yjIdXi,224,95,mate
P2s8jVO5,245,65,resign
fhQf2xGG,43,75,resign
1ryAc7xP,-43,100,resign
Df6dyJkg,43,70,resign
J4GcK7kJ,-43,60,mate
tybVUEke,43,93,resign
3gQoIkwB,84,56,mate
QuIB1pGO,-84,97,resign
j5ZAGamt,183,73,outoftime
8VGIcNan,-197,25,resign
Bm82L1yT,75,84,outoftime
fyipJykw,112,68,resign
A0GCCHjc,94,64,mate
JSg6Ywt7,57,159,resign
4S34mJwp,-26,11,outoftime
xyXbppgb,-1,22,resign
ZysZ7aJQ,29,75,resign
owfDcD0L,-146,81,resign
cZT8snfv,-7,52,mate
lVbiTfW5,-116,40,mate
WzNXPzOs,-85,62,resign
fLUjrvO8,82,35,resign
WBacmrdA,-82,52,resign
GvUhw5Zq,82,67,resign
r8K0Sf99,-82,48,resign
E9N9iAlK,82,38,resign
sl0tTVqz,35,75,resign
pQ0pfmvG,127,65,resign
07SbKzP4,-140,32,resign
LWQeC2ep,140,41,resign
Aqvp5ETC,115,57,mate
4EJn3FrG,-158,40,resign
bITmsSYL,130,74,resign
XTrjnTnd,290,51,mate
t2YM1cP5,-306,68,resign
Optg4SKD,-405,38,resign
44eVfkP8,109,90,resign
ZO1lrcV0,-119,53,resign
db72YopS,59,113,outoftime
yv550hMF,16,57,resign
moyRGfB6,55,54,resign
AzKZaw8g,-113,65,mate
tKHt8E16,-133,25,resign
ypH4jJjB,7,59,mate
dd9DxmPn,-14,45,resign
eDLkv1kg,-39,10,resign
G1E0BCyx,19,49,resign
4LqUgKgI,163,115,resign
2LKJw8eH,-41,45,resign
WcE4sqS3,-105,46,resign
6ZUB7Hda,-28,62,resign
OuBmMus8,-7,64,mate
Ve5hxdyU,-105,36,resign
VcgZvShk,10,81,resign
dD8NXmIE,-162,46,mate
0b8o7PwC,81,34,resign
HVtI0kyd,8,113,mate
efIaVrq0,-293,92,resign
6VF1aJ7O,-241,53,resign
dRBn8rDm,-5,68,mate
JajKyS0B,22,100,outoftime
LH2TmTAI,-172,27,resign
OdtXITK9,437,27,resign
Gtee7Rcw,669,15,mate
iXHWHtGg,-712,46,resign
WafQNXJa,-878,60,mate
sUuxfKLo,-711,24,resign
btRX748K,375,67,outoftime
Qxs0onHT,166,37,resign
6m6ZIIyl,-38,50,resign
zOYCgAo7,-107,37,mate
uRUvV5LO,-386,24,resign
aepqPU8w,171,54,mate
WAqKs7tf,-408,8,resign
LpKPKN7j,-375,26,resign
3ltDbykZ,727,21,resign
88jYP2R7,-689,48,mate
AyhpVNgU,-69,38,mate
HM48CPe2,3,45,resign
mDV5w34D,40,19,mate
cJZOOzgX,-17,27,mate
498hJBAh,282,29,resign
zBqe2I4S,-195,64,mate
J3JtREZj,-177,23,resign
a0wR2srJ,-8,23,resign
CoPllBz6,24,45,mate
IZexjDK9,-79,50,resign
zXNHeEJl,-36,72,mate
wrUGowWQ,-17,109,outoftime
nHSnrCha,151,35,mate
yzJrB5Ws,376,63,mate
OhQSh8yv,247,20,resign
YkmRYw0j,207,59,mate
1DngyzrL,-185,64,mate
8K4BUCPt,133,70,mate
bx0Z93vM,84,19,resign
59kbXR9N,380,19,mate
sNqyUKIL,116,15,mate
aPnS9VLX,76,11,mate
TeQAiJJh,-38,13,mate
0iJfm49Q,123,11,mate
7uyLThgu,16,55,resign
4u2TvoUT,-26,94,resign
PdhYpblx,28,41,mate
uKiIiQFi,-52,28,resign
O1Z2TfSn,86,69,resign
hjJEeZiU,-104,112,resign
CJmcdh4f,134,54,mate
HplskEre,-197,41,resign
YUTBo8bU,-127,77,mate
8Lpz6aTe,112,83,resign
nG635KA8,-260,51,resign
UHurL0yF,-176,82,mate
be4k7115,14,24,resign
A8rhRJkB,-31,66,resign
6aHAbFv6,58,26,resign
TzerPaAt,-134,106,mate
VF7RHgfO,298,89,resign
Qjj8sEIk,-29,45,resign
QsXoSaql,39,37,mate
di2HELNg,-61,78,outoftime
zWIldr5P,235,84,resign
q7kFd5x2,94,115,mate
tUjCVsqJ,407,56,resign
sWREKfud,-143,64,resign
yss8gC9l,-95,23,resign
Pf8VbarP,-59,67,resign
cXeSmj9Y,5,94,mate
Q9CScjZF,193,94,resign
X2Bu7jwq,-181,32,resign
7ryxiVbT,-977,42,mate
poPPti6P,977,35,mate
6MNtakFw,-977,44,mate
AiPXVhdm,977,41,mate
Rz20eEWW,552,57,resign
IjjIfviR,-975,48,mate
e99Zvuey,975,39,mate
dc2KJCrf,-975,32,mate
nYDvnb2F,975,19,mate
xtHtOgFj,975,35,mate
2O8oQ5Go,-975,32,mate
n8KxiJs5,975,9,mate
u45dnkwn,484,27,mate
NrseWJbZ,0,54,mate
R3zaaMnf,310,29,mate
uMePVGzx,-310,80,mate
pUg7hByl,430,85,mate
Oej5pfX8,341,41,mate
v67bZv8z,-341,36,mate
Zvyx5Mpt,355,8,resign
wut5jenA,484,57,mate
3kC5Bpdk,-214,64,resign
HicyD758,44,77,mate
Dh5iuYbd,-592,3,resign
nj3Dx0uw,667,47,mate
lI6pKSpl,-750,54,mate
DVhWwOvs,484,35,mate
XlZKyUHO,686,61,mate
rGLkLMQ2,686,13,resign
IJvVn8EM,484,32,outoftime
nCwYVNIT,-103,46,mate
zkk33R0Z,-1605,40,mate
5gtNuMhB,-1605,48,mate
WKUyFUnl,881,61,mate
oQviWdet,-319,2,outoftime
zdmtpaYr,-178,48,mate
inGxndvk,68,41,mate
kmhJ0HpD,-461,26,mate
wud6yne9,-57,71,resign
LwDjgMUN,230,79,mate
E1pnNfzn,26,25,resign
HOyZawgT,97,57,resign
KVUnajds,-97,25,resign
AUD5MAeQ,-63,51,resign
q4HgxAMD,117,47,mate
JrAjd4B6,-17,34,resign
dwGtXtBG,17,39,resign
4ih7GF6H,14,78,resign
h7WPr0QV,27,45,resign
MxHYQ3gI,1,54,resign
4IbrlaHJ,-1,38,resign
XWKS8u5v,25,60,resign
FDHd0yRf,-82,53,mate
Tm9FnTkP,-75,30,resign
ngD6Pt2d,-2,99,mate
3liaX0lR,167,70,mate
evTJ06D5,-538,53,resign
w32ByeXT,-198,53,mate
nOAcuZ7Y,-121,75,outoftime
4tcYYgnP,31,35,mate
CBxKbsYj,28,53,resign
uqq57W3V,-217,136,outoftime
eBRGiAzm,99,74,resign
2ZN3l5z4,286,50,resign
bK1u2wYn,116,95,resign
PgCQgXoQ,-146,154,resign
6EkLMmU5,-93,108,resign
BPg0pKCL,12,109,mate
09fzI0ta,-14,55,resign
l6ld8oKZ,16,115,mate
NSklHTPJ,12,43,resign
n2xDm4uq,-339,100,mate
5iRRxP6f,88,39,resign
GWyebKUp,-48,36,resign
UAyNP5uD,-320,10,resign
FUtKNNSf,246,59,mate
0vSN6TVh,-8,92,resign
TJeQKTDp,29,210,mate
z8ilhy4G,-156,83,mate
JVV78yDG,1066,29,outoftime
ZOQ2DVKU,41,120,mate
V5qVe62M,36,147,mate
SFhda91Z,49,45,mate
Wk7jfbfU,9,71,resign
dVmZHywv,8,116,mate
nKlIr6Zd,47,40,resign
CqTeVNC1,-67,73,outoftime
t4d1mz2n,864,2,resign
lNZODk1a,-18,72,mate
r6B8Ic6P,107,45,resign
mtqeo7IP,-211,84,resign
oxGgXEO5,25,71,resign
TstWW48O,7,66,resign
kuw0jpH8,28,82,resign
LNn2rnqb,-126,39,resign
i5FvJJ1h,151,64,resign
bsAA1WgB,201,89,resign
JgOfRPyn,-58,51,resign
cg6IEY46,72,74,resign
qq6OX1rr,-137,108,mate
8zT6I9mh,88,36,resign
5kxkjPFg,-265,83,mate
oSkmipx4,55,75,resign
g3NZ6L6m,-56,77,resign
FxzMfNlo,88,66,outoftime
A3zvbpkF,159,82,outoftime
Suq0mRGy,-50,90,resign
M9fcGFRd,-158,70,resign
VVKY2iMm,-473,41,outoftime
0Y3l5UpU,554,7,mate
hwy6SsRr,547,7,mate
pFsFrttE,549,7,mate
QjqIySkz,541,7,mate
RQWLiLP1,583,7,mate
FuctUjT8,469,7,mate
PQlrmaLS,238,52,mate
5xcejyZz,439,49,mate
KO0lkNjc,-487,46,mate
dRQdwTaj,419,3,resign
7PVvWVMv,-419,94,resign
KOsS9PcV,-419,22,resign
tWHeECXV,419,117,mate
Ou8A8uvd,-419,106,mate
rmNDttEt,419,21,mate
GjSwxdzY,-419,48,mate
0olUXC0C,487,4,outoftime
Ph5ZNbzU,487,31,resign
XfUd7rF4,419,27,resign
FBnA4XJ4,427,31,resign
VqGAQblR,-468,56,resign
VxCTVvN9,487,59,mate
GRZZ1Yno,-428,54,resign
624khfjJ,-54,53,resign
JBRRjZox,-151,29,resign
UEU38SNx,95,56,resign
2gIyDXAh,-376,12,outoftime
iiinWFSk,-111,58,mate
74pigEaM,96,14,resign
Ya23pK9T,263,57,mate
7YHyNLnX,-233,124,mate
GBtWrnFR,92,30,resign
cw2huOdb,-92,22,resign
4qWmkJcX,63,92,resign
BUJ1djql,345,72,resign
j6YsVT8z,345,18,resign
cbsKbsCn,696,1,outoftime
Z5bwx2wW,605,54,resign
jkBxWFiY,288,43,resign
28gf4cw0,-144,21,resign
xrmR0nj4,21,22,resign
sr8UP7It,12,41,resign
taJyEmUO,40,77,mate
HRPi7TrQ,67,56,resign
rJcEBJBt,22,60,resign
m8B6Use4,24,66,outoftime
pLcSQsY4,25,45,resign
NUsbYwp6,-54,57,mate
AVI19Y4E,-64,66,resign
IGtPhdkR,14,55,mate
c9SiOFTa,207,24,resign
OMcc1hiD,75,86,mate
nQrGebim,11,107,outoftime
WAbJI3cD,-32,37,resign
Tt8Kb3nS,-294,36,resign
seMNNCJi,-42,78,resign
RFab1IJW,75,140,mate
tX2naeOg,96,117,outoftime
ki0jLhS6,292,84,outoftime
GFxOcKUq,-6,63,resign
jNrWtGX5,35,96,resign
Js7pN7KZ,45,106,outoftime
nNk9MHI5,-271,71,resign
6R2v67bn,63,60,resign
19ArzwYS,61,63,resign
ZtYZePhU,-210,40,resign
oCv2R2MR,1,47,resign
n4V0dedC,9,40,resign
8KmzBZ9y,-34,53,resign
SIKRcEMD,51,41,resign
lJ3ZKDw6,42,131,mate
a9glB1SK,-48,104,outoftime
wq9z5sz4,76,48,resign
5xV6FbGu,106,113,resign
gET1dSMU,110,43,resign
0zhnlKaU,-114,40,resign
fY46oypq,-44,54,mate
YATj1f7y,24,31,resign
Zc0rnHR7,-41,40,mate
XtBaqhPa,37,61,resign
tA2titOK,37,34,resign
k3ZdA5JN,-420,116,mate
iizS8jej,420,31,mate
GHDD6TVr,-150,4,resign
1Bl8n99U,-239,58,mate
JROlKBan,239,57,mate
5ozAAbRu,-239,52,mate
YLU8ByvP,-107,79,resign
duGWb6s7,263,31,resign
wOEXW9Kt,153,83,resign
JO133Y1i,582,49,mate
a9Yi2qLU,479,103,mate
rXKSU3nF,42,105,resign
mepGbyy1,-100,52,resign
PpdQylxJ,881,53,outoftime
P9Tg3bIy,47,73,resign
HbKMqUDU,-106,51,resign
dmrGSE5L,-328,90,resign
EdgBgzL0,180,78,resign
MBbbCChu,-168,70,resign
JbFacjLX,154,33,resign
C8aqJ7wX,90,27,resign
MDLDX0v7,-85,40,resign
D9NxM2ns,-171,53,resign
bdDOt3Ay,-29,118,resign
FemhhNnb,-127,75,resign
dStdaoBv,139,83,resign
8cw0ROzU,-26,59,mate
TP0I16GS,108,79,resign
DiA6bC0a,-419,28,resign
IxZtWKs1,-77,66,resign
Er5CWA1h,-21,68,resign
a4sUEoII,142,43,mate
6xYZMDHT,-301,34,resign
Z3CSBGd0,-150,46,resign
Q0GuYyry,-127,43,resign
s2RDz5a9,63,49,resign
cwFWHvpF,134,68,mate
rk4DxJ2w,5,66,resign
btE5xe8p,23,73,resign
Ep8ixJBd,22,56,resign
W5sqh5Rc,-1,42,resign
tN4uylH7,24,24,resign
KqTwgzyE,110,36,resign
MeAbA6iH,25,59,outoftime
DJ2fpuya,1,73,resign
TwSyg5gs,-49,60,resign
3cdoYoyn,8,23,resign
JS6K3t4g,-8,78,resign
bjv99Aky,71,69,mate
zK205VaK,105,53,mate
57stogOR,-115,33,outoftime
GLsCzkuz,-47,33,resign
X76L7kAu,111,110,mate
d9tfl6mC,68,57,resign
ySqTTXtT,-53,50,mate
4Qm6uRGX,-57,77,resign
U331efsy,39,59,resign
BR7CzrC2,-153,73,resign
peqeMUix,-108,78,outoftime
BAapWAKS,-151,81,resign
kdphfdKm,-402,44,resign
K2lbWSKk,-436,48,outoftime
9F7DwInO,-356,16,resign
rE7XkSTs,-399,24,resign
xmmUUeKk,-324,90,mate
0cFxy38E,-136,48,resign
yI942cUN,-163,13,mate
KrwPLve9,189,20,resign
I215nDQO,-140,33,resign
nLRYvkJb,152,9,resign
hVEMak9d,-2,80,mate
AWRJkslu,303,111,mate
C0HoGVOS,145,26,resign
6nd9lCRv,1,38,resign
1cyi9WJb,22,79,resign
4ylXabV1,206,43,resign
YQsOYX73,-71,117,mate
MGZE48Oe,114,29,resign
5wTQ8eft,-9,74,outoftime
YCPtfgvx,178,21,mate
YkhMvi1c,270,121,mate
DOSPddy8,349,85,mate
tdFx5Wpl,-269,14,resign
shapiH9O,-166,62,resign
wgdX1i72,-34,43,mate
j7ubwxcz,-137,55,resign
BRrgcEui,-152,40,resign
TcX2VySc,-532,47,resign
uweklWqe,6,86,resign
YVJoIqAb,-202,26,resign
MoJv5gz3,-270,58,outoftime
hUQW6fh6,-48,14,resign
qD7mzcUb,-94,50,resign
YQmlrWQm,-621,30,resign
bmyC1oNK,-38,90,outoftime
MlnIaVj7,-176,82,outoftime
l6KBTi8H,-211,14,resign
1NtGvS7m,214,87,outoftime
GnareRWj,158,111,mate
H08j1pFJ,127,73,resign
TGTtzwp4,-214,54,resign
VbxGhjHs,-296,44,resign
VsfS8T6S,-173,74,resign
eHTmEe4A,-108,39,resign
lQbvYrqG,116,49,resign
NWivyayS,-44,72,mate
K5yJfIbC,119,72,outoftime
5xEtGs7N,311,17,mate
FLZSIBJT,-254,38,mate
NpKzH9Cq,134,19,mate
Rt9WB32T,96,124,resign
pu1DxLyC,-139,122,mate
RUbXRrBV,81,60,resign
JCn9C58Z,151,26,resign
Bh2r8XxQ,-69,25,resign
wfrYkOSL,5,85,resign
8l3eqHgJ,-62,54,resign
tKYgGdZN,97,81,resign
buvlc0MT,-217,48,resign
nw8KmaFH,9,124,outoftime
PUQBs1qo,273,23,resign
pmGIf3vW,-328,61,resign
4BFJugDt,143,78,resign
jvx4GoJV,-443,122,outoftime
0LuSkMvd,67,126,resign
LsKhZR7L,63,29,mate
i9NfJbkO,38,26,resign
UVZcrWHB,-18,17,mate
SmCznocV,-115,71,resign
i06nv6to,20,41,resign
96aH6P7m,-58,38,resign
SWtpB9VZ,-102,37,mate
it1fo5hs,89,87,resign
ssAFGqWj,-26,91,resign
8nirqto6,75,41,resign
ifNLiAWE,1,69,resign
y2ULmSYR,-63,24,resign
m7AqCdim,71,99,resign
LUNpR6gD,-128,24,resign
fIwB14Wv,-41,82,mate
ibiTs082,-67,70,resign
lfmrt1pi,-177,48,mate
DQKrc9S8,-29,39,resign
vZ71MrQn,-79,125,resign
W9LTfNg3,75,58,resign
